source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	confidence	source	prediction_type	prediction_source
mondo	mondo:0002755	solitary osseous plasmacytoma	skos:exactMatch	icd11	icd11:1163480196	Solitary plasmacytoma of bone	semapv:SemanticSimilarityThresholdMatching	0.71	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0015042	primary plasmacytoma of the bone	skos:exactMatch	icd11	icd11:1163480196	Solitary plasmacytoma of bone	semapv:SemanticSimilarityThresholdMatching	0.89	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0009331	isolated hemihyperplasia	skos:exactMatch	icd11	icd11:116353458	Hemihypertrophy	semapv:SemanticSimilarityThresholdMatching	0.78	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0004618	diplegia of upper limb	skos:exactMatch	icd11	icd11:1163632348	Diplegia of upper extremities	semapv:SemanticSimilarityThresholdMatching	0.61	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0008248	pigmented purpuric eruption	skos:exactMatch	icd11	icd11:1163684025	Capillaritis, Schamberg	semapv:SemanticSimilarityThresholdMatching	0.58	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0012724	familial cold autoinflammatory syndrome 2	skos:exactMatch	icd11	icd11:1163949323	NLRP12-associated hereditary periodic fever syndrome	semapv:SemanticSimilarityThresholdMatching	0.64	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0000473	arterial disorder	skos:exactMatch	icd11	icd11:1164983645	Diseases of arteries or arterioles	semapv:SemanticSimilarityThresholdMatching	0.83	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0009575	thiamine-responsive megaloblastic anemia syndrome	skos:exactMatch	icd11	icd11:1165037235	Thiamine-responsive megaloblastic anaemia syndrome	semapv:SemanticSimilarityThresholdMatching	0.89	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0010005	saccharopinuria	skos:exactMatch	icd11	icd11:1165310876	Hyperlysinaemia type 2	semapv:SemanticSimilarityThresholdMatching	0.78	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0018184	gastric linitis plastica	skos:exactMatch	icd11	icd11:1165754036	Linitis plastica of stomach	semapv:SemanticSimilarityThresholdMatching	0.79	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021386	neoplasm of mediastinum	skos:exactMatch	icd11	icd11:1166800816	Neoplasms of unknown behaviour of mediastinum	semapv:SemanticSimilarityThresholdMatching	0.83	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0009796	ornithine aminotransferase deficiency	skos:exactMatch	icd11	icd11:1167147004	Hyperornithinaemia	semapv:SemanticSimilarityThresholdMatching	0.66	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0010886	2q37 microdeletion syndrome	skos:exactMatch	icd11	icd11:1167208445	2q37 deletion	semapv:SemanticSimilarityThresholdMatching	0.63	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021121	hemangioendothelioma	skos:exactMatch	icd11	icd11:1167305036	Haemangioendothelioma uncertain behaviour of unspecified site	semapv:SemanticSimilarityThresholdMatching	0.73	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0003649	esophageal neuroendocrine tumor	skos:exactMatch	icd11	icd11:1167478749	Neuroendocrine tumour of oesophagus	semapv:SemanticSimilarityThresholdMatching	0.67	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0004760	urethral false passage	skos:exactMatch	icd11	icd11:1167537188	Via falsa urethrae	semapv:SemanticSimilarityThresholdMatching	0.8	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001673	diarrheal disease	skos:exactMatch	icd11	icd11:116759077	Diarrhoea	semapv:SemanticSimilarityThresholdMatching	0.54	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0017878	Chapare hemorrhagic fever	skos:exactMatch	icd11	icd11:1167609105	Chapare haemorrhagic fever	semapv:SemanticSimilarityThresholdMatching	0.75	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001181	secondary corneal edema	skos:exactMatch	icd11	icd11:1168397529	Secondary corneal oedema	semapv:SemanticSimilarityThresholdMatching	0.79	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001601	Plasmodium ovale malaria	skos:exactMatch	icd11	icd11:1168452782	Malaria due to Plasmodium ovale	semapv:SemanticSimilarityThresholdMatching	0.97	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0003694	ovarian clear cell cystadenofibroma	skos:exactMatch	icd11	icd11:116874353	Clear cell cystadenofibroma of ovary	semapv:SemanticSimilarityThresholdMatching	0.81	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0003922	ovarian clear cell malignant adenofibroma	skos:exactMatch	icd11	icd11:116874353	Clear cell cystadenofibroma of ovary	semapv:SemanticSimilarityThresholdMatching	0.55	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0044764	benign choroid plexus neoplasm	skos:exactMatch	icd11	icd11:1168753028	Benign neoplasm of choroid plexus	semapv:SemanticSimilarityThresholdMatching	0.83	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001276	expressive language disorder	skos:exactMatch	icd11	icd11:1169003948	Developmental language disorder with impairment of mainly expressive language	semapv:SemanticSimilarityThresholdMatching	0.97	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0007732	Holt-Oram syndrome	skos:exactMatch	icd11	icd11:1169240278	Heart-hand syndrome type 1	semapv:SemanticSimilarityThresholdMatching	0.58	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005865	mushroom workers' lung	skos:exactMatch	icd11	icd11:1169380308	Mushroom worker lung	semapv:SemanticSimilarityThresholdMatching	0.85	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005826	lipid pneumonia	skos:exactMatch	icd11	icd11:1169694386	Lipid pneumonitis	semapv:SemanticSimilarityThresholdMatching	0.8	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0012534	combined oxidative phosphorylation defect type 4	skos:exactMatch	icd11	icd11:1170105564	Combined oxidative phosphorylation deficiency type 4	semapv:SemanticSimilarityThresholdMatching	0.97	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021667	neuralgia	skos:exactMatch	icd11	icd11:1170330671	Chronic neuropathic pain	semapv:SemanticSimilarityThresholdMatching	0.62	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001176	lens disorder	skos:exactMatch	icd11	icd11:1171004141	Certain specified disorders of lens	semapv:SemanticSimilarityThresholdMatching	0.55	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0009104	Donnai-Barrow syndrome	skos:exactMatch	icd11	icd11:1171547698	Holmes-Schepens syndrome	semapv:SemanticSimilarityThresholdMatching	0.57	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002635	periodontal disorder	skos:exactMatch	icd11	icd11:1171555810	Periodontal disease	semapv:SemanticSimilarityThresholdMatching	0.85	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0010150	head and neck squamous cell carcinoma	skos:exactMatch	icd11	icd11:1171920464	Squamous cell carcinoma of neck	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0012320	migraine, familial hemiplegic, 3	skos:exactMatch	icd11	icd11:1172417017	Familial hemiplegic migraine 3	semapv:SemanticSimilarityThresholdMatching	0.9	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0019929	49,XXXXY syndrome	skos:exactMatch	icd11	icd11:1172635104	xxxxy syndrome	semapv:SemanticSimilarityThresholdMatching	0.9	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0004608	oropharynx cancer	skos:exactMatch	icd11	icd11:1172876400	Malignant neoplasms of oropharynx	semapv:SemanticSimilarityThresholdMatching	0.77	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0006589	occupational dermatitis	skos:exactMatch	icd11	icd11:1172926586	Occupational contact dermatitis	semapv:SemanticSimilarityThresholdMatching	0.83	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0013577	Lipedema	skos:exactMatch	icd11	icd11:1172950828	Lipoedema	semapv:SemanticSimilarityThresholdMatching	0.78	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002708	retinitis	skos:exactMatch	icd11	icd11:1173139995	Inflammatory diseases of the retina	semapv:SemanticSimilarityThresholdMatching	0.97	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0006610	skin atrophy	skos:exactMatch	icd11	icd11:1174467290	Atrophoderma	semapv:SemanticSimilarityThresholdMatching	0.79	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0004049	combat disorder	skos:exactMatch	icd11	icd11:1174526603	Combat neurosis	semapv:SemanticSimilarityThresholdMatching	0.73	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0004949	neoplasm of mature B-cells	skos:exactMatch	icd11	icd11:1174774181	Mature B-cell neoplasms	semapv:SemanticSimilarityThresholdMatching	0.93	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0015050	esophageal duplication cyst	skos:exactMatch	icd11	icd11:1175442129	Oesophageal duplication cyst	semapv:SemanticSimilarityThresholdMatching	0.75	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0024281	juvenile chronic polyarthritis	skos:exactMatch	icd11	icd11:1176663320	Juvenile idiopathic polyarthritis, rheumatoid factor negative	semapv:SemanticSimilarityThresholdMatching	0.7	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0009904	Gitelman syndrome	skos:exactMatch	icd11	icd11:1177986055	Familial hypokalaemia - hypomagnesaemia	semapv:SemanticSimilarityThresholdMatching	0.61	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002418	ethmoid sinus adenocarcinoma	skos:exactMatch	icd11	icd11:1178456316	Adenocarcinoma of ethmoidal sinus	semapv:SemanticSimilarityThresholdMatching	0.58	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0003240	thyroid gland disorder	skos:exactMatch	icd11	icd11:1178783268	Certain specified disorders of thyroid	semapv:SemanticSimilarityThresholdMatching	0.92	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0017603	ALK-negative anaplastic large cell lymphoma	skos:exactMatch	icd11	icd11:1179967777	Anaplastic large cell lymphoma, ALK-negative	semapv:SemanticSimilarityThresholdMatching	0.97	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001541	plantar nerve lesion	skos:exactMatch	icd11	icd11:1180456993	Lesion of plantar nerve	semapv:SemanticSimilarityThresholdMatching	0.86	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0020669	paranasal sinus cancer	skos:exactMatch	icd11	icd11:1180679954	Other specified malignant neoplasms of accessory sinuses	semapv:SemanticSimilarityThresholdMatching	0.8	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0006688	byssinosis	skos:exactMatch	icd11	icd11:1180919325	Airway disease due to specific organic dust	semapv:SemanticSimilarityThresholdMatching	0.59	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011377	long QT syndrome 3	skos:exactMatch	icd11	icd11:1181962223	Long QT syndrome type 3	semapv:SemanticSimilarityThresholdMatching	0.9	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0006186	duodenal adenocarcinoma	skos:exactMatch	icd11	icd11:1182663077	Adenocarcinoma of duodenum	semapv:SemanticSimilarityThresholdMatching	0.89	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0003420	bile duct cystadenoma	skos:exactMatch	icd11	icd11:1184933071	Biliary duct cystadenoma	semapv:SemanticSimilarityThresholdMatching	0.83	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0017905	X-linked Mendelian susceptibility to mycobacterial diseases	skos:exactMatch	icd11	icd11:1185998398	X-linked recessive mendelian susceptibility to mycobacterial diseases	semapv:SemanticSimilarityThresholdMatching	0.74	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0010077	spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	skos:exactMatch	icd11	icd11:1186213561	Spondyloepimetaphyseal dysplasia - short limb - abnormal calcification	semapv:SemanticSimilarityThresholdMatching	0.81	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001714	bejel	skos:exactMatch	icd11	icd11:1186214944	Endemic non-venereal syphilis	semapv:SemanticSimilarityThresholdMatching	0.74	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011835	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	skos:exactMatch	icd11	icd11:1186669485	Sensory ataxic neuropathy – dysarthria - ophthalmoparesis	semapv:SemanticSimilarityThresholdMatching	0.71	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005310	atrial flutter	skos:exactMatch	icd11	icd11:1186800882	Atrial flutter NOS	semapv:SemanticSimilarityThresholdMatching	0.83	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0015354	hereditary sensory and autonomic neuropathy with deafness and global delay	skos:exactMatch	icd11	icd11:118692704	Hereditary sensory and autonomic neuropathy with deafness or global delay	semapv:SemanticSimilarityThresholdMatching	0.77	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0007891	familial generalized lentiginosis	skos:exactMatch	icd11	icd11:1186967130	Inherited patterned lentiginosis	semapv:SemanticSimilarityThresholdMatching	0.61	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0009818	autosomal recessive osteopetrosis 3	skos:exactMatch	icd11	icd11:1187356117	Osteopetrosis with renal tubular acidosis	semapv:SemanticSimilarityThresholdMatching	0.58	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0018586	zinc-responsive necrolytic acral erythema	skos:exactMatch	icd11	icd11:1187800629	Necrolytic acral erythema	semapv:SemanticSimilarityThresholdMatching	0.81	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001904	polyneuropathy due to drug	skos:exactMatch	icd11	icd11:1188133517	Drug-induced polyneuropathy	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0018695	avian influenza	skos:exactMatch	icd11	icd11:1188232632	Influenza due to infection with Influenza A/H5N1 virus	semapv:SemanticSimilarityThresholdMatching	0.73	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0015288	herpes simplex virus keratitis	skos:exactMatch	icd11	icd11:1188755650	Herpes simplex keratitis	semapv:SemanticSimilarityThresholdMatching	0.98	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0009060	cystic disease of lung	skos:exactMatch	icd11	icd11:1188833566	Acquired cystic lung disease	semapv:SemanticSimilarityThresholdMatching	0.9	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002435	oculomotor nerve neoplasm	skos:exactMatch	icd11	icd11:1189192562	Benign neoplasm of oculomotor nerve	semapv:SemanticSimilarityThresholdMatching	0.67	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0045008	cholesterol metabolism disease	skos:exactMatch	icd11	icd11:1191191920	Disorders of lipoprotein metabolism or certain specified lipidaemias	semapv:SemanticSimilarityThresholdMatching	0.53	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011010	Matthew-Wood syndrome	skos:exactMatch	icd11	icd11:119135277	Anophthalmia - pulmonary hypoplasia	semapv:SemanticSimilarityThresholdMatching	0.54	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0054868	meconium ileus	skos:exactMatch	icd11	icd11:1191558345	Meconium ileus without perforation	semapv:SemanticSimilarityThresholdMatching	0.77	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0008101	familial supernumerary nipples	skos:exactMatch	icd11	icd11:1191832667	Accessory nipple	semapv:SemanticSimilarityThresholdMatching	0.55	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001326	dental pulp necrosis	skos:exactMatch	icd11	icd11:1192336635	Necrosis of pulp	semapv:SemanticSimilarityThresholdMatching	0.77	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011396	loricrin keratoderma	skos:exactMatch	icd11	icd11:1192909228	Keratoderma hereditarium mutilans - ichthyosis	semapv:SemanticSimilarityThresholdMatching	0.76	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002096	malignant conjunctival melanoma	skos:exactMatch	icd11	icd11:1193234571	Melanoma of conjunctiva	semapv:SemanticSimilarityThresholdMatching	0.85	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0009393	ornithine translocase deficiency	skos:exactMatch	icd11	icd11:1193271821	Hyperornithinaemia-hyperammonaemia-homocitrullinuria	semapv:SemanticSimilarityThresholdMatching	0.78	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0004731	central sleep apnea syndrome	skos:exactMatch	icd11	icd11:1193320862	Central sleep apnoeas	semapv:SemanticSimilarityThresholdMatching	0.72	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001261	Mobitz type II atrioventricular block	skos:exactMatch	icd11	icd11:1193469275	Second degree atrioventricular block with constant PR	semapv:SemanticSimilarityThresholdMatching	0.7	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0006553	Fox-Fordyce disease	skos:exactMatch	icd11	icd11:1194009771	Apocrine miliaria	semapv:SemanticSimilarityThresholdMatching	0.81	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0100163	COVID-19–associated multisystem inflammatory syndrome in children	skos:exactMatch	icd11	icd11:1195031154	Multisystem inflammatory syndrome associated with COVID-19	semapv:SemanticSimilarityThresholdMatching	0.66	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
